Entity Name,Entity Code,GAAP,Business Unit,Year,Period,Category,User GL code,User GL Description,Layers in CoA,Member, Column1 , Column2 , Column3 , Column4 , Column5 , Column6 , Column7 , Column8 , Column9 , Column10 , Column11 , Column12 , Column13 , Column14 , Column15 
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_PPE_CIP,,,,,,,BS_PPE_CIP,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12900000,,,,,,,,12900000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12920000,,,,,,,,12920000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,205009000,Capital Work In Progress,BS_GROUP,12901000,,,,,,,,12901000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,205009030,Capital Work In Progress -Adjustments,BS_GROUP,12902000,,,,,,,,12902000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,205009025,Capital-work-in progress -Gross block–S,BS_GROUP,12903000,,,,,,,,12903000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,205009300,Capital Work In Progress-Plant & Machinery,BS_GROUP,12904000,,,,,,,,12904000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,205999999,Capital work in progress ,BS_GROUP,12905000,,,,,,,,12905000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,180000165,Provision for impairment of Assets,BS_GROUP,12930000,,,,,,,,12930000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,290000025,Pre- Operative Expenses,BS_GROUP,12911000,,,,,,,,12911000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_PPE_PE,,,,,,BS_PPE_PE,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_PPE_PE_RoUDR,,,,,,,BS_PPE_PE_RoUDR,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12700020,,,,,,,,12700020,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12710020,,,,,,,,12710020,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12720020,,,,,,,,12720020,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_PPE_PELessee,,,,,,,BS_PPE_PELessee,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12700010,,,,,,,,12700010,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12710010,,,,,,,,12710010,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12720010,,,,,,,,12720010,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_PPE_PELessor,,,,,,,BS_PPE_PELessor,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12700050,,,,,,,,12700050,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12710050,,,,,,,,12710050,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12720050,,,,,,,,12720050,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_PPE_PME,,,,,,,BS_PPE_PME,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200003000,Plant & Machinery,BS_GROUP,12700000,,,,,,,,12700000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210003000,Accumulated Depreciation-Plant&Machiner,BS_GROUP,12710000,,,,,,,,12710000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008335,Plant & Machinery- Adjustment,BS_GROUP,12700100,,,,,,,,12700100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210008220,Accumulated Depreciation-Plant&Mach -Ad,BS_GROUP,12710100,,,,,,,,12710100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12720000,,,,,,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,209999001,"Property, plant and equipment",BS_GROUP,12700200,,,,,,,,12700200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,209999501,"Property, plant and equipment-Accumulated Dep",BS_GROUP,12710200,,,,,,,,12710200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200001300,"Roads, Water Supply, Culverts,Greenbelt",BS_GROUP,12700300,,,,,,,,12700300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008325,"Roads,Water Supply,Culverts,Greenbelts-",BS_GROUP,12700400,,,,,,,,12700400,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210001300,"Acc. Depreciation-roads, Water supply",BS_GROUP,12710300,,,,,,,,12710300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210008245,"Acc. Depreciation-roads, Water supply A",BS_GROUP,12710400,,,,,,,,12710400,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200001200,Landfill,BS_GROUP,12701400,,,,,,,,12701400,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008370,Landfill-Adjustment,BS_GROUP,12701500,,,,,,,,12701500,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210001200,Accumulated Depreciation - Landfill,BS_GROUP,12710500,,,,,,,,12710500,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210008215,Accumulated Depreciation- Landfill - Ad,BS_GROUP,12710600,,,,,,,,12710600,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200004000,Furniture & Fixtures,BS_GROUP,12701600,,,,,,,,12701600,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008340,Furniture & Fixtures- Adjustment,BS_GROUP,12701700,,,,,,,,12701700,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210004000,Acc. Depreciation-Furniture&Fixtures,BS_GROUP,12710700,,,,,,,,12710700,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210008230,Acc. Depreciation- Furniture &Fixtures-,BS_GROUP,12710800,,,,,,,,12710800,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200005000,Vehicles (Motor Buses and Lorries),BS_GROUP,12701800,,,,,,,,12701800,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008345,Vehicles (Motor Buses and Lorries)- Adj,BS_GROUP,12701900,,,,,,,,12701900,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210005000,Acc. Dep Vehicles (Motor Bus & Lorries),BS_GROUP,12710900,,,,,,,,12710900,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210008255,Acc. Dep Vehicles (Motor Bus & Lorries),BS_GROUP,12711000,,,,,,,,12711000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200005100,Vehicles- Others,BS_GROUP,12702000,,,,,,,,12702000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008350,Vehicles- Others- Adjustment,BS_GROUP,12702100,,,,,,,,12702100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210005100,Accumulated Depreciation - Vehicles,BS_GROUP,12711100,,,,,,,,12711100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200006100,LAB EQUIPMENT,BS_GROUP,12702200,,,,,,,,12702200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008380,Lab Equipment- Adjustment,BS_GROUP,12702300,,,,,,,,12702300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210006100,Accumulated Depreciation - Lab Equipments,BS_GROUP,12711200,,,,,,,,12711200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210008250,Accumulated Depreciation - Lab Equipmen,BS_GROUP,12711300,,,,,,,,12711300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200006000,Office Equipments,BS_GROUP,12702400,,,,,,,,12702400,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008355,Office Equipments- Adjustment,BS_GROUP,12702500,,,,,,,,12702500,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210006000,Acc. Depreciation-Office Equipments,BS_GROUP,12711400,,,,,,,,12711400,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210008235,Acc. Depreciation-Office Equipment-Adju,BS_GROUP,12711500,,,,,,,,12711500,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200007000,Computer  Equipments,BS_GROUP,12702600,,,,,,,,12702600,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008360,Computer  Equipments- Adjustment,BS_GROUP,12702700,,,,,,,,12702700,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210007000,Acc. Depreciation-Computer Equipments,BS_GROUP,12711600,,,,,,,,12711600,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210008240,Acc. Depreciation-Computer Equipment-Ad,BS_GROUP,12711700,,,,,,,,12711700,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200999992,Gross Block - Containers,BS_GROUP,12702800,,,,,,,,12702800,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008395,Containers - Adjustment,BS_GROUP,12702900,,,,,,,,12702900,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210999992,Acc. Dep - Containers,BS_GROUP,12711800,,,,,,,,12711800,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210008275,Acc. Depreciation-Containers Adjustment,BS_GROUP,12711900,,,,,,,,12711900,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200999993,Gross Block - Solar Pond,BS_GROUP,12703000,,,,,,,,12703000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008390,Solar Pond-Adjustment,BS_GROUP,12703100,,,,,,,,12703100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210999993,Acc. Dep  - Solar Pond,BS_GROUP,12712000,,,,,,,,12712000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210008270,Acc. Depreciation-Solar Pond Adjustment,BS_GROUP,12712100,,,,,,,,12712100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200999994,Gross Block - Green Belt,BS_GROUP,12703200,,,,,,,,12703200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008400,Green Belt - Adjustment,BS_GROUP,12703300,,,,,,,,12703300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210999994,Acc. Dep  - Green Belt,BS_GROUP,12712200,,,,,,,,12712200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210008280,Acc. Depreciation-Green Belt Adjustment,BS_GROUP,12712300,,,,,,,,12712300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200001100,Leasehold Land,BS_GROUP,12703400,,,,,,,,12703400,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008320,Leasehold Land - Adjustment,BS_GROUP,12703500,,,,,,,,12703500,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210001100,Accumulated Depreciation-Leasehold Land,BS_GROUP,12712400,,,,,,,,12712400,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210008260,Accumulated Depreciation-Leasehold Land,BS_GROUP,12712500,,,,,,,,12712500,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,200008315,SCA adjustment entry – FA,BS_GROUP,12703600,,,,,,,,12703600,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,210008210,SCA Ind AS – FA Acc.Dep,BS_GROUP,12703700,,,,,,,,12703700,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_PPE_LVA,,,,,,,BS_PPE_LVA,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12800000,,,,,,,,12800000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,12810000,,,,,,,,12810000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_Invest,,,,,BS_Invest,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_InvestGrp,,,,,,BS_InvestGrp,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,13500000,,,,,,,13500000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,13520000,,,,,,,13520000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220001080,Investments In Subsidiaries(IC)-UnQuote-Adjus,BS_GROUP,13500100,,,,,,,,13500100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220001085,Investments others Unquoted-Adjustmnet,BS_GROUP,13500200,,,,,,,,13500200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220002020,Invest.Opt.Covertable Debentures Subsi.,BS_GROUP,13500300,,,,,,,,13500300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220002005,Investments Pref Shares Subsidiaries -,BS_GROUP,13500400,,,,,,,,13500400,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220002035,Investments Pref Shares Subsidiaries -Adjustm,BS_GROUP,13500500,,,,,,,,13500500,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,265008005,Deemed investment in Group Companies,BS_GROUP,13500600,,,,,,,,13500600,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,180000145,Provision for Doubtful Investments,BS_GROUP,13500700,,,,,,,,13500700,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220000050,Fair Value of Investments IND AS,BS_GROUP,13500800,,,,,,,,13500800,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,229999991,Investments,BS_GROUP,13500900,,,,,,,,13500900,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220000005,Long Term -Non Trade - Quoted,BS_GROUP,13501000,,,,,,,,13501000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220000025,Investments in Subsidiaries (IC)-Quoted,BS_GROUP,13501100,,,,,,,,13501100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220001060,Inv.-Cos-Related Parties (RP)-UnQuoted,BS_GROUP,13501200,,,,,,,,13501200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,180000105,PROVISION FOR DIMINUTION OF INVESTMENTS,BS_GROUP,13501300,,,,,,,,13501300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220000040,Inv.In Cos-RelatedParties(RP)-Quoted,BS_GROUP,13501400,,,,,,,,13501400,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220001095,Inv.-Cos-Related Parties (RP)-UnQuoted-,BS_GROUP,13501500,,,,,,,,13501500,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220001075,Investments In Associates  (IC)-UnQuote-Adjus,BS_GROUP,13502000,,,,,,,,13502000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220002010,Investments Pref Shares Associates-UnQu,BS_GROUP,13502100,,,,,,,,13502100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,229999999,Investment in an associate and a joint venture,BS_GROUP,13502200,,,,,,,,13502200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220001055,Investments In JV (IC)-UnQuoted,BS_GROUP,13502300,,,,,,,,13502300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220001045,Investments In Subsidiaries(IC)-UnQuote,BS_GROUP,13502400,,,,,,,,13502400,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,220001050,Investments In Associates  (IC)-UnQuote,BS_GROUP,13502500,,,,,,,,13502500,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_InvestQEqLoanEAU,,,,,,BS_InvestQEqLoanEAU,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_InvestEAU,,,,,,,BS_InvestEAU,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,13100000,,,,,,,,13100000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,13120000,,,,,,,,13120000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,13300000,,,,,,,,13300000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,13320000,,,,,,,,13320000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_QuasiEqLoanEAU,,,,,,,BS_QuasiEqLoanEAU,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,14100000,,,,,,,,14100000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,14120000,,,,,,,,14120000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_LT_Invent,,,,,BS_LT_Invent,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,15000000,,,,,,15000000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,15100000,,,,,,15100000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,15200000,,,,,,15200000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,15500000,,,,,,15500000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,15600000,,,,,,15600000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,15900000,,,,,,15900000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,15010000,,,,,,15010000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,15110000,,,,,,15110000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,15210000,,,,,,15210000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_LT_AR,,,,,BS_LT_AR,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_LT_AR_3rd,,,,,,BS_LT_AR_3rd,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16000000,,,,,,,16000000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16050000,,,,,,,16050000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,E1619400,,,,,,,E1619400,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000005,Non Current Trade Receivables,BS_GROUP,16000100,,,,,,,16000100,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240001030,Inter Company - Customers- NC Adjustmen,BS_GROUP,16000200,,,,,,,16000200,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240300055,Domestic-Muncipal-Non Current Adjustmen,BS_GROUP,16000300,,,,,,,16000300,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,180000230,Provision for Doubtful Receivable Non C,BS_GROUP,16000400,,,,,,,16000400,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_LT_AR_OCI,,,,,,,BS_LT_AR_OCI,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16674000,,,,,,,,16674000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16674100,,,,,,,,16674100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_LT_AR_Grp,,,,,,BS_LT_AR_Grp,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16100000,,,,,,,16100000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_LT_IntRec3rd,,,,,,BS_LT_IntRec3rd,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16610000,,,,,,,16610000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_LT_AR_EAU,,,,,,BS_LT_AR_EAU,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16300000,,,,,,,16300000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16320000,,,,,,,16320000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16330000,,,,,,,16330000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16920000,,,,,,,16920000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_LT_AR_Oth,,,,,,BS_LT_AR_Oth,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16500000,,,,,,,16500000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16510000,,,,,,,16510000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16600000,,,,,,,16600000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16640000,,,,,,,16640000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16650000,,,,,,,16650000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16670000,,,,,,,16670000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16671000,,,,,,,16671000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16672000,,,,,,,16672000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16673000,,,,,,,16673000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16675000,,,,,,,16675000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,E1669100,,,,,,,E1669100,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16680000,,,,,,,16680000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16750000,,,,,,,16750000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,17510000,,,,,,,17510000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_LT_AR_Lease,,,,,,,BS_LT_AR_Lease,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16601000,,,,,,,,16601000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16602000,,,,,,,,16602000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16603000,,,,,,,,16603000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_LT_AR_Rel,,,,,,,BS_LT_AR_Rel,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16400000,,,,,,,,16400000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16420000,,,,,,,,16420000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16430000,,,,,,,,16430000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,16930000,,,,,,,,16930000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_LT_OthPrepay,,,,,,BS_LT_OthPrepay,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,259999005,Non-Current-Prepayments-Good,BS_GROUP,16800000,,,,,,,16800000,,,,,,,,
